OBJECTID,FULL_NAME,Has_MAX_BRT,Shape_Length,SIDEWALK_AREA,SIDEWALK_WIDTH,HOV,IMPACTED,BLOCK_ID,INTEGRATED_LU,GREEN_BUFFER,Start_X,Start_Y,End_X,End_Y
540,17 AV SE,Yes,0.50000324,1.770953441,3.5,Yes,,1,,,771.7016,5655738.876,771.2016,5655738.874
541,17 AV SE,Yes,0.499903241,1.771875006,3.5,Yes,,1,,,772.2015,5655738.878,771.7016,5655738.876
542,17 AV SE,Yes,0.50000289,1.77342877,3.5,Yes,,1,,,772.7015,5655738.88,772.2015,5655738.878
543,17 AV SE,Yes,0.50000324,1.77465344,3.5,Yes,,1,,,773.2015,5655738.882,772.7015,5655738.88
544,17 AV SE,Yes,0.50000289,1.775929205,3.6,Yes,,1,,,773.7015,5655738.883,773.2015,5655738.882
545,17 AV SE,Yes,0.50000324,1.77712899,3.6,Yes,,1,,,774.2015,5655738.885,773.7015,5655738.883
546,17 AV SE,Yes,0.50000324,1.77837899,3.6,Yes,,1,,,774.7015,5655738.887,774.2015,5655738.885
547,17 AV SE,Yes,0.50000289,1.779653684,3.6,Yes,,1,,,775.2015,5655738.889,774.7015,5655738.887
548,17 AV SE,Yes,0.50000324,1.780930685,3.6,Yes,,1,,,775.7015,5655738.89,775.2015,5655738.889
549,17 AV SE,Yes,0.50000324,1.7823795,3.6,Yes,,1,,,776.2015,5655738.892,775.7015,5655738.89
550,17 AV SE,Yes,0.50000289,1.783782605,3.6,Yes,,1,,,776.7015,5655738.894,776.2015,5655738.892
551,17 AV SE,Yes,0.50000324,1.78505615,3.6,Yes,Yes,1,,,777.2015,5655738.896,776.7015,5655738.894
552,17 AV SE,Yes,0.50000289,1.78630567,3.6,Yes,Yes,1,,,777.7015,5655738.897,777.2015,5655738.896
553,17 AV SE,Yes,0.50000324,1.787867299,3.6,Yes,Yes,1,,,778.2015,5655738.899,777.7015,5655738.897
554,17 AV SE,Yes,0.50000324,1.78929795,3.6,Yes,Yes,1,,,778.7015,5655738.901,778.2015,5655738.899
555,17 AV SE,Yes,0.50000289,1.79089854,3.6,Yes,Yes,1,,,779.2015,5655738.903,778.7015,5655738.901
556,17 AV SE,Yes,0.50000324,1.792497805,3.6,Yes,Yes,1,,,779.7015,5655738.904,779.2015,5655738.903
557,17 AV SE,Yes,0.50000324,1.794072446,3.6,Yes,Yes,1,,,780.2015,5655738.906,779.7015,5655738.904
558,17 AV SE,Yes,0.50000289,1.795648541,3.6,Yes,Yes,1,,,780.7015,5655738.908,780.2015,5655738.906
559,17 AV SE,Yes,0.50000324,1.7972729,3.6,Yes,Yes,1,,,781.2015,5655738.91,780.7015,5655738.908
560,17 AV SE,Yes,0.50000324,1.798873545,3.6,Yes,Yes,1,,,781.7015,5655738.912,781.2015,5655738.91
561,17 AV SE,Yes,0.50000289,1.80042241,3.6,Yes,Yes,1,,,782.2015,5655738.913,781.7015,5655738.912
562,17 AV SE,Yes,0.50000324,1.80226192,3.6,Yes,Yes,1,,,782.7015,5655738.915,782.2015,5655738.913
563,17 AV SE,Yes,0.50000289,1.80479631,3.6,Yes,Yes,1,,,783.2015,5655738.917,782.7015,5655738.915
564,17 AV SE,Yes,0.50000324,1.80739605,3.6,Yes,Yes,1,,,783.7015,5655738.919,783.2015,5655738.917
565,17 AV SE,Yes,0.50000324,1.80994656,3.6,Yes,Yes,1,,,784.2015,5655738.92,783.7015,5655738.919
566,17 AV SE,Yes,0.50000289,1.8114989,3.6,Yes,Yes,1,,,784.7015,5655738.922,784.2015,5655738.92
567,17 AV SE,Yes,0.50000324,1.810915259,3.6,Yes,Yes,1,,,785.2015,5655738.924,784.7015,5655738.922
568,17 AV SE,Yes,0.50000324,1.810314804,3.6,Yes,Yes,1,,,785.7015,5655738.926,785.2015,5655738.924
569,17 AV SE,Yes,0.50000289,1.80969086,3.6,Yes,Yes,1,,,786.2015,5655738.927,785.7015,5655738.926
570,17 AV SE,Yes,0.50000324,1.809014415,3.6,Yes,Yes,1,,,786.7015,5655738.929,786.2015,5655738.927
571,17 AV SE,Yes,0.50000289,1.808544417,3.6,Yes,Yes,1,,,787.2015,5655738.931,786.7015,5655738.929
572,17 AV SE,Yes,0.50000324,1.807765566,3.6,Yes,Yes,1,,,787.7015,5655738.933,787.2015,5655738.931
573,17 AV SE,Yes,0.49990324,1.806959145,3.6,Yes,Yes,1,,,788.2014,5655738.934,787.7015,5655738.933
574,17 AV SE,Yes,0.50000289,1.806522885,3.6,Yes,,1,,,788.7014,5655738.936,788.2014,5655738.934
575,17 AV SE,Yes,0.50000324,1.805816635,3.6,Yes,,1,,,789.2014,5655738.938,788.7014,5655738.936
576,17 AV SE,Yes,0.500004333,1.51029995,3,Yes,,1,,,789.7014,5655738.94,789.2014,5655738.938
577,17 AV SE,Yes,0.50001296,1.80423438,3.6,Yes,,1,,,790.2014,5655738.944,789.7014,5655738.94
578,17 AV SE,Yes,0.50001296,1.803484555,3.6,Yes,,1,,,790.7014,5655738.947,790.2014,5655738.944
579,17 AV SE,Yes,0.50001296,1.80253128,3.6,Yes,,1,,,791.2014,5655738.951,790.7014,5655738.947
580,17 AV SE,Yes,0.50001296,1.801399835,3.6,Yes,,1,,,791.7014,5655738.954,791.2014,5655738.951
581,17 AV SE,Yes,0.50001296,1.80057687,3.6,Yes,,1,,,792.2014,5655738.958,791.7014,5655738.954
582,17 AV SE,Yes,0.50001296,1.799751505,3.6,Yes,,1,,,792.7014,5655738.962,792.2014,5655738.958
583,17 AV SE,Yes,0.499912963,1.798617445,3.6,Yes,,1,,,793.2013,5655738.965,792.7014,5655738.962
584,17 AV SE,Yes,0.50001296,1.79820021,3.6,Yes,,1,,,793.7013,5655738.969,793.2013,5655738.965
585,17 AV SE,Yes,0.50001296,1.79745243,3.6,Yes,,1,,,794.2013,5655738.972,793.7013,5655738.969
586,17 AV SE,Yes,0.50001296,1.796855515,3.6,Yes,,1,,,794.7013,5655738.976,794.2013,5655738.972
587,17 AV SE,Yes,0.50001296,1.79592632,3.6,Yes,,1,,,795.2013,5655738.98,794.7013,5655738.976
588,17 AV SE,Yes,0.50001296,1.79520177,3.6,Yes,,1,,,795.7013,5655738.983,795.2013,5655738.98
589,17 AV SE,Yes,0.50001296,1.794760982,3.6,Yes,,1,,,796.2013,5655738.987,795.7013,5655738.983
590,17 AV SE,Yes,0.50001296,1.793650694,3.6,Yes,,1,,,796.7013,5655738.99,796.2013,5655738.987
591,17 AV SE,Yes,0.499912963,1.792494074,3.6,Yes,,1,,,797.2012,5655738.994,796.7013,5655738.99
592,17 AV SE,Yes,0.50001296,1.792151455,3.6,Yes,,1,,,797.7012,5655738.998,797.2012,5655738.994
593,17 AV SE,Yes,0.50001296,1.79135265,3.6,Yes,,1,,,798.2012,5655739.001,797.7012,5655738.998
594,17 AV SE,Yes,0.50001296,1.790600265,3.6,Yes,,1,,,798.7012,5655739.005,798.2012,5655739.001
595,17 AV SE,Yes,0.50001296,1.790304355,3.6,Yes,,1,,,799.2012,5655739.008,798.7012,5655739.005
596,17 AV SE,Yes,0.50001296,1.79196072,3.6,Yes,,1,,,799.7012,5655739.012,799.2012,5655739.008
597,17 AV SE,Yes,0.50001296,1.79376072,3.6,Yes,,1,,,800.2012,5655739.016,799.7012,5655739.012
598,17 AV SE,Yes,0.50001296,1.79553594,3.6,Yes,,1,,,800.7012,5655739.019,800.2012,5655739.016
599,17 AV SE,Yes,0.499912963,1.79731085,3.6,Yes,,1,,,801.2011,5655739.023,800.7012,5655739.019
600,17 AV SE,Yes,0.50001296,1.79921045,3.6,Yes,,1,,,801.7011,5655739.026,801.2011,5655739.023
601,17 AV SE,Yes,0.50001296,1.8009848,3.6,Yes,,1,,,802.2011,5655739.03,801.7011,5655739.026
602,17 AV SE,Yes,0.50001296,1.803118981,3.6,Yes,,1,,,802.7011,5655739.034,802.2011,5655739.03
603,17 AV SE,Yes,0.50001296,1.80465987,3.6,Yes,,1,,,803.2011,5655739.037,802.7011,5655739.034
604,17 AV SE,Yes,0.50001296,1.8064869,3.6,Yes,,1,,,803.7011,5655739.041,803.2011,5655739.037
605,17 AV SE,Yes,0.50001296,1.808464939,3.6,Yes,,1,,,804.2011,5655739.044,803.7011,5655739.041
606,17 AV SE,Yes,0.499912963,1.809724001,3.6,Yes,,1,,,804.701,5655739.048,804.2011,5655739.044
607,17 AV SE,Yes,0.50001296,1.81188602,3.6,Yes,,1,,,805.201,5655739.052,804.701,5655739.048
608,17 AV SE,Yes,0.50001296,1.813736934,3.6,Yes,,1,,,805.701,5655739.055,805.201,5655739.052
609,17 AV SE,Yes,0.50001296,1.815534749,3.6,Yes,,1,,,806.201,5655739.059,805.701,5655739.055
610,17 AV SE,Yes,0.50001296,1.81733697,3.6,Yes,,1,,,806.701,5655739.062,806.201,5655739.059
611,17 AV SE,Yes,0.50001296,1.81918606,3.6,Yes,,1,,,807.201,5655739.066,806.701,5655739.062
612,17 AV SE,Yes,0.50001296,1.821136979,3.6,Yes,,1,,,807.701,5655739.07,807.201,5655739.066
613,17 AV SE,Yes,0.50001296,1.82281086,3.6,Yes,,1,,,808.201,5655739.073,807.701,5655739.07
614,17 AV SE,Yes,0.499912962,1.824247285,3.6,Yes,,1,,,808.7009,5655739.077,808.201,5655739.073
615,17 AV SE,Yes,0.50001296,1.826718135,3.7,Yes,,1,,,809.2009,5655739.08,808.7009,5655739.077
616,17 AV SE,Yes,0.50001296,1.828237006,3.7,Yes,,1,,,809.7009,5655739.084,809.2009,5655739.08
617,17 AV SE,Yes,0.50001296,1.83006093,3.7,Yes,,1,,,810.2009,5655739.088,809.7009,5655739.084
618,17 AV SE,Yes,0.50001296,1.832015025,3.7,Yes,,1,,,810.7009,5655739.091,810.2009,5655739.088
619,17 AV SE,Yes,0.50001296,1.833715475,3.7,Yes,,1,,,811.2009,5655739.095,810.7009,5655739.091
620,17 AV SE,Yes,0.50001296,1.835537075,3.7,Yes,,1,,,811.7009,5655739.098,811.2009,5655739.095
621,17 AV SE,Yes,0.50001296,1.83748894,3.7,Yes,,1,,,812.2009,5655739.102,811.7009,5655739.098
622,17 AV SE,Yes,0.499912963,1.838744466,3.7,Yes,,1,,,812.7008,5655739.106,812.2009,5655739.102
623,17 AV SE,Yes,0.50001296,1.84093618,3.7,Yes,,1,,,813.2008,5655739.109,812.7008,5655739.106
624,17 AV SE,Yes,0.50001296,1.842760965,3.7,Yes,,1,,,813.7008,5655739.113,813.2008,5655739.109
625,17 AV SE,Yes,0.50001296,1.844715065,3.7,Yes,,1,,,814.2008,5655739.116,813.7008,5655739.113
626,17 AV SE,Yes,0.50001296,1.846242355,3.7,Yes,,1,,,814.7008,5655739.12,814.2008,5655739.116
627,17 AV SE,Yes,0.50001296,1.84756231,3.7,Yes,,1,,,815.2008,5655739.124,814.7008,5655739.12
628,17 AV SE,Yes,0.50001296,1.84888946,3.7,Yes,,1,,,815.7008,5655739.127,815.2008,5655739.124
629,17 AV SE,Yes,0.50001296,1.85018851,3.7,Yes,,1,,,816.2008,5655739.131,815.7008,5655739.127
630,17 AV SE,Yes,0.499912963,1.851092991,3.7,Yes,,1,,,816.7007,5655739.134,816.2008,5655739.131
631,17 AV SE,Yes,0.50001296,1.852917775,3.7,Yes,,1,,,817.2007,5655739.138,816.7007,5655739.134
632,17 AV SE,Yes,0.50001296,1.85405803,3.7,Yes,,1,,,817.7007,5655739.142,817.2007,5655739.138
633,17 AV SE,Yes,0.50001296,1.855387175,3.7,Yes,,1,,,818.2007,5655739.145,817.7007,5655739.142
634,17 AV SE,Yes,0.50001296,1.856818647,3.7,Yes,,1,,,818.7007,5655739.149,818.2007,5655739.145
635,17 AV SE,Yes,0.50001296,1.8579886,3.7,Yes,,1,,,819.2007,5655739.152,818.7007,5655739.149
636,17 AV SE,Yes,0.50001296,1.8592886,3.7,Yes,,1,,,819.7007,5655739.156,819.2007,5655739.152
637,17 AV SE,Yes,0.499912963,1.860345271,3.7,Yes,,1,,,820.2006,5655739.16,819.7007,5655739.156
638,17 AV SE,Yes,0.50001296,1.862075745,3.7,Yes,,1,,,820.7006,5655739.163,820.2006,5655739.16
639,17 AV SE,Yes,0.50001296,1.863187815,3.7,Yes,,1,,,821.2006,5655739.167,820.7006,5655739.163
640,17 AV SE,Yes,0.50001296,1.864489565,3.7,Yes,,1,,,821.7006,5655739.17,821.2006,5655739.167
641,17 AV SE,Yes,0.50001296,1.865788759,3.7,Yes,,1,,,822.2006,5655739.174,821.7006,5655739.17
642,17 AV SE,Yes,0.50001296,1.86703075,3.7,Yes,,1,,,822.7006,5655739.178,822.2006,5655739.174
643,17 AV SE,Yes,0.50001296,1.86838869,3.7,Yes,,1,,,823.2006,5655739.181,822.7006,5655739.178
644,17 AV SE,Yes,0.50001296,1.869714865,3.7,Yes,,1,,,823.7006,5655739.185,823.2006,5655739.181
645,17 AV SE,Yes,0.499912963,1.87061323,3.7,Yes,,1,,,824.2005,5655739.188,823.7006,5655739.185
646,17 AV SE,Yes,0.50001296,1.87226489,3.7,Yes,,1,,,824.7005,5655739.192,824.2005,5655739.188
647,17 AV SE,Yes,0.50001296,1.873367955,3.7,Yes,,1,,,825.2005,5655739.196,824.7005,5655739.192
648,17 AV SE,Yes,0.50001296,1.87351175,3.7,Yes,,1,,,825.7005,5655739.199,825.2005,5655739.196
649,17 AV SE,Yes,0.50001296,1.873458261,3.7,Yes,,1,,,826.2005,5655739.203,825.7005,5655739.199
650,17 AV SE,Yes,0.50001296,1.87373785,3.7,Yes,,1,,,826.7005,5655739.206,826.2005,5655739.203
651,17 AV SE,Yes,0.50001296,1.873606695,3.7,Yes,,1,,,827.2005,5655739.21,826.7005,5655739.206
652,17 AV SE,Yes,0.50001296,1.873365759,3.7,Yes,,1,,,827.7005,5655739.214,827.2005,5655739.21
653,17 AV SE,Yes,0.499912963,1.872767269,3.7,Yes,,1,,,828.2004,5655739.217,827.7005,5655739.214
654,17 AV SE,Yes,0.50001296,1.872891064,3.7,Yes,,1,,,828.7004,5655739.221,828.2004,5655739.217
655,17 AV SE,Yes,0.50001296,1.872650185,3.7,Yes,,1,,,829.2004,5655739.224,828.7004,5655739.221
656,17 AV SE,Yes,0.50001296,1.872425415,3.7,Yes,,1,,,829.7004,5655739.228,829.2004,5655739.224
657,17 AV SE,Yes,0.50001296,1.87213972,3.7,Yes,,1,,,830.2004,5655739.232,829.7004,5655739.228
658,17 AV SE,Yes,0.50001296,1.87189193,3.7,Yes,,1,,,830.7004,5655739.235,830.2004,5655739.232
659,17 AV SE,Yes,0.50001296,1.871795474,3.7,Yes,,1,,,831.2004,5655739.239,830.7004,5655739.235
660,17 AV SE,Yes,0.499912962,1.870991549,3.7,Yes,,1,,,831.7003,5655739.242,831.2004,5655739.239
661,17 AV SE,Yes,0.50001296,1.87111669,3.7,Yes,,1,,,832.2003,5655739.246,831.7003,5655739.242
662,17 AV SE,Yes,0.50001296,1.87090078,3.7,Yes,,1,,,832.7003,5655739.25,832.2003,5655739.246
663,17 AV SE,Yes,0.50001296,1.870921296,3.7,Yes,,1,,,833.2003,5655739.253,832.7003,5655739.25
664,17 AV SE,Yes,0.50001296,1.87036717,3.7,Yes,,1,,,833.7003,5655739.257,833.2003,5655739.253
665,17 AV SE,Yes,0.50001296,1.87011669,3.7,Yes,,1,,,834.2003,5655739.26,833.7003,5655739.257
666,17 AV SE,Yes,0.50001296,1.870019114,3.7,Yes,,1,,,834.7003,5655739.264,834.2003,5655739.26
667,17 AV SE,Yes,0.50001296,1.869745174,3.7,Yes,,1,,,835.2003,5655739.268,834.7003,5655739.264
668,17 AV SE,Yes,0.499912963,1.86899195,3.7,Yes,,1,,,835.7002,5655739.271,835.2003,5655739.268
669,17 AV SE,Yes,0.50001296,1.869115795,3.7,Yes,,1,,,836.2002,5655739.275,835.7002,5655739.271
670,17 AV SE,Yes,0.50001296,1.86884193,3.7,Yes,,1,,,836.7002,5655739.278,836.2002,5655739.275
671,17 AV SE,Yes,0.50001296,1.868769805,3.7,Yes,,1,,,837.2002,5655739.282,836.7002,5655739.278
672,17 AV SE,Yes,0.50001296,1.868341065,3.7,Yes,,1,,,837.7002,5655739.286,837.2002,5655739.282
673,17 AV SE,Yes,0.50001296,1.86809193,3.7,Yes,,1,,,838.2002,5655739.289,837.7002,5655739.286
674,17 AV SE,Yes,0.50001296,1.86786583,3.7,Yes,,1,,,838.7002,5655739.293,838.2002,5655739.289
675,17 AV SE,Yes,0.50001296,1.867615825,3.7,Yes,,1,,,839.2002,5655739.296,838.7002,5655739.293
676,17 AV SE,Yes,0.499912963,1.866993211,3.7,Yes,,1,,,839.7001,5655739.3,839.2002,5655739.296
677,17 AV SE,Yes,0.50001296,1.867117176,3.7,Yes,,1,,,840.2001,5655739.304,839.7001,5655739.3
678,17 AV SE,Yes,0.50001296,1.866840585,3.7,Yes,,1,,,840.7001,5655739.307,840.2001,5655739.304
679,17 AV SE,Yes,0.50001296,1.86677773,3.7,Yes,,1,,,841.2001,5655739.311,840.7001,5655739.307
680,17 AV SE,Yes,0.50001296,1.866366685,3.7,Yes,,1,,,841.7001,5655739.314,841.2001,5655739.311
681,17 AV SE,Yes,0.50001296,1.866115829,3.7,Yes,,1,,,842.2001,5655739.318,841.7001,5655739.314
682,17 AV SE,Yes,0.50001296,1.866028544,3.7,Yes,,1,,,842.7001,5655739.322,842.2001,5655739.318
683,17 AV SE,Yes,0.50001296,1.86559193,3.7,Yes,,1,,,843.2001,5655739.325,842.7001,5655739.322
684,17 AV SE,Yes,0.499912963,1.864942765,3.7,Yes,,1,,,843.7,5655739.329,843.2001,5655739.325
685,17 AV SE,Yes,0.50001296,1.86506583,3.7,Yes,,1,,,844.2,5655739.332,843.7,5655739.329
686,17 AV SE,Yes,0.50001296,1.864866715,3.7,Yes,,1,,,844.7,5655739.336,844.2,5655739.332
687,17 AV SE,Yes,0.50001296,1.864595894,3.7,Yes,,1,,,845.2,5655739.34,844.7,5655739.336
688,17 AV SE,Yes,0.50001296,1.86384585,3.7,Yes,,1,,,845.7,5655739.343,845.2,5655739.34
689,17 AV SE,Yes,0.50001296,1.86279588,3.7,Yes,,1,,,846.2,5655739.347,845.7,5655739.343
690,17 AV SE,Yes,0.50001296,1.861794976,3.7,Yes,,1,,,846.7,5655739.35,846.2,5655739.347
691,17 AV SE,Yes,0.499912963,1.860347605,3.7,Yes,,1,,,847.1999,5655739.354,846.7,5655739.35
692,17 AV SE,Yes,0.50001296,1.859621126,3.7,Yes,,1,,,847.6999,5655739.358,847.1999,5655739.354
693,17 AV SE,Yes,0.50001296,1.85854588,3.7,Yes,,1,,,848.1999,5655739.361,847.6999,5655739.358
694,17 AV SE,Yes,0.50001296,1.857469735,3.7,Yes,,1,,,848.6999,5655739.365,848.1999,5655739.361
695,17 AV SE,Yes,0.50001296,1.856571841,3.7,Yes,,1,,,849.1999,5655739.368,848.6999,5655739.365
696,17 AV SE,Yes,0.50001296,1.855418749,3.7,Yes,,1,,,849.6999,5655739.372,849.1999,5655739.368
697,17 AV SE,Yes,0.50001296,1.854445454,3.7,Yes,,1,,,850.1999,5655739.376,849.6999,5655739.372
698,17 AV SE,Yes,0.50001296,1.853598324,3.7,Yes,,1,,,850.6999,5655739.379,850.1999,5655739.376
699,17 AV SE,Yes,0.499912962,1.852106775,3.7,Yes,,1,,,851.1998,5655739.383,850.6999,5655739.379
700,17 AV SE,Yes,0.50001296,1.850891135,3.7,Yes,Yes,1,,,851.6998,5655739.386,851.1998,5655739.383
701,17 AV SE,Yes,0.50001296,1.84904116,3.7,Yes,Yes,1,,,852.1998,5655739.39,851.6998,5655739.386
702,17 AV SE,Yes,0.50001296,1.847225836,3.7,Yes,Yes,1,,,852.6998,5655739.394,852.1998,5655739.39
703,17 AV SE,Yes,0.50001296,1.845639216,3.7,Yes,Yes,1,,,853.1998,5655739.397,852.6998,5655739.394
704,17 AV SE,Yes,0.50001296,1.843931255,3.7,Yes,Yes,1,,,853.6998,5655739.401,853.1998,5655739.397
705,17 AV SE,Yes,0.50001296,1.842408245,3.7,Yes,Yes,1,,,854.1998,5655739.404,853.6998,5655739.401
706,17 AV SE,Yes,0.50001296,1.84057953,3.7,Yes,Yes,1,,,854.6998,5655739.408,854.1998,5655739.404
707,17 AV SE,Yes,0.499912963,1.838538701,3.7,Yes,Yes,1,,,855.1997,5655739.412,854.6998,5655739.408
708,17 AV SE,Yes,0.50001296,1.837238524,3.7,Yes,Yes,1,,,855.6997,5655739.415,855.1997,5655739.412
709,17 AV SE,Yes,0.500057577,1.871381449,3.7,Yes,Yes,1,,,856.1997,5655739.413,855.6997,5655739.415
710,17 AV SE,Yes,0.499921034,1.833482769,3.7,Yes,Yes,1,,,856.6995,5655739.402,856.1997,5655739.413
711,17 AV SE,Yes,0.50001882,1.832316705,3.7,Yes,Yes,1,,,857.1994,5655739.391,856.6995,5655739.402
712,17 AV SE,Yes,0.50002101,1.830496135,3.7,Yes,Yes,1,,,857.6993,5655739.38,857.1994,5655739.391
713,17 AV SE,Yes,0.500018819,1.828771301,3.7,Yes,Yes,1,,,858.1992,5655739.369,857.6993,5655739.38
714,17 AV SE,Yes,0.50002101,1.827121121,3.7,Yes,Yes,1,,,858.6991,5655739.358,858.1992,5655739.369
715,17 AV SE,Yes,0.499918844,1.825231776,3.7,Yes,Yes,1,,,859.1989,5655739.347,858.6991,5655739.358
716,17 AV SE,Yes,0.50002101,1.823744737,3.6,Yes,Yes,1,,,859.6988,5655739.336,859.1989,5655739.347
717,17 AV SE,Yes,0.500018819,1.822224351,3.6,Yes,Yes,1,,,860.1987,5655739.325,859.6988,5655739.336
718,17 AV SE,Yes,0.50002101,1.820493261,3.6,Yes,Yes,1,,,860.6986,5655739.314,860.1987,5655739.325
719,17 AV SE,Yes,0.50001882,1.818790525,3.6,Yes,Yes,1,,,861.1985,5655739.303,860.6986,5655739.314
720,17 AV SE,Yes,0.499921034,1.816660264,3.6,Yes,Yes,1,,,861.6983,5655739.292,861.1985,5655739.303
721,17 AV SE,Yes,0.50001882,1.815442708,3.6,Yes,Yes,1,,,862.1982,5655739.281,861.6983,5655739.292
722,17 AV SE,Yes,0.500021009,1.813666993,3.6,Yes,Yes,1,,,862.6981,5655739.27,862.1982,5655739.281
723,17 AV SE,Yes,0.50001882,1.81212211,3.6,Yes,Yes,1,,,863.198,5655739.259,862.6981,5655739.27
724,17 AV SE,Yes,0.50002101,1.810271849,3.6,Yes,,1,,,863.6979,5655739.248,863.198,5655739.259
725,17 AV SE,Yes,0.50001882,1.897843779,3.8,Yes,,1,,,864.1978,5655739.237,863.6979,5655739.248
726,17 AV SE,Yes,0.499921033,2.116152604,4.2,Yes,,1,,,864.6976,5655739.226,864.1978,5655739.237
727,17 AV SE,Yes,0.50001882,2.335451463,4.7,Yes,,1,,,865.1975,5655739.216,864.6976,5655739.226
728,17 AV SE,Yes,0.50002101,2.555196221,5.1,Yes,,1,,,865.6974,5655739.205,865.1975,5655739.216
729,17 AV SE,Yes,0.50001882,2.773944366,5.5,Yes,,1,,,866.1973,5655739.194,865.6974,5655739.205
730,17 AV SE,Yes,0.50002101,2.992626817,6,Yes,,1,,,866.6972,5655739.183,866.1973,5655739.194
731,17 AV SE,Yes,0.499918843,3.078801136,6.2,Yes,,1,,,867.197,5655739.172,866.6972,5655739.183
732,17 AV SE,Yes,0.50002101,3.078766119,6.2,Yes,,1,,,867.6969,5655739.161,867.197,5655739.172
733,17 AV SE,Yes,0.50001882,3.078098409,6.2,Yes,,1,,,868.1968,5655739.15,867.6969,5655739.161
734,17 AV SE,Yes,0.50002101,3.077415903,6.2,Yes,,1,,,868.6967,5655739.139,868.1968,5655739.15
735,17 AV SE,Yes,0.50001882,3.076798151,6.2,Yes,,1,,,869.1966,5655739.128,868.6967,5655739.139
736,17 AV SE,Yes,0.499921033,3.07555053,6.2,Yes,,1,,,869.6964,5655739.117,869.1966,5655739.128
737,17 AV SE,Yes,0.50001882,3.076131233,6.2,Yes,,1,,,870.1963,5655739.106,869.6964,5655739.117
738,17 AV SE,Yes,0.50002101,3.074930237,6.1,Yes,,1,,,870.6962,5655739.095,870.1963,5655739.106
739,17 AV SE,Yes,0.50001882,3.074524589,6.1,Yes,,1,,,871.1961,5655739.084,870.6962,5655739.095
740,17 AV SE,Yes,0.50002101,3.074445014,6.1,Yes,,1,,,871.696,5655739.073,871.1961,5655739.084
741,17 AV SE,Yes,0.499918843,3.0731098,6.1,Yes,,1,,,872.1958,5655739.062,871.696,5655739.073
742,17 AV SE,Yes,0.50002101,3.073631252,6.1,Yes,,1,,,872.6957,5655739.051,872.1958,5655739.062
743,17 AV SE,Yes,0.50001882,3.072924269,6.1,Yes,,1,,,873.1956,5655739.04,872.6957,5655739.051
744,17 AV SE,Yes,0.50002101,3.072555594,6.1,Yes,,1,,,873.6955,5655739.029,873.1956,5655739.04
745,17 AV SE,Yes,0.500018819,3.072481296,6.1,Yes,,1,,,874.1954,5655739.018,873.6955,5655739.029
746,17 AV SE,Yes,0.499921034,3.0711412,6.1,Yes,,1,,,874.6952,5655739.007,874.1954,5655739.018
747,17 AV SE,Yes,0.50001882,3.071355679,6.1,Yes,,1,,,875.1951,5655738.997,874.6952,5655739.007
748,17 AV SE,Yes,0.50002101,3.070973552,6.1,Yes,,1,,,875.695,5655738.986,875.1951,5655738.997
749,17 AV SE,Yes,0.500018819,3.070573832,6.1,Yes,,1,,,876.1949,5655738.975,875.695,5655738.986
750,17 AV SE,Yes,0.50002101,3.070173389,6.1,Yes,,1,,,876.6948,5655738.964,876.1949,5655738.975
751,17 AV SE,Yes,0.499918844,3.069191525,6.1,Yes,,1,,,877.1946,5655738.953,876.6948,5655738.964
752,17 AV SE,Yes,0.500012119,2.852455649,5.7,Yes,,1,,,877.6945,5655738.943,877.1946,5655738.953
753,17 AV SE,Yes,0.500004,3.06850735,6.1,Yes,,1,,,878.1945,5655738.945,877.6945,5655738.943
754,17 AV SE,Yes,0.500004,3.068131125,6.1,Yes,,1,,,878.6945,5655738.947,878.1945,5655738.945
755,17 AV SE,Yes,0.500004,3.06775735,6.1,Yes,,1,,,879.1945,5655738.949,878.6945,5655738.947
756,17 AV SE,Yes,0.500004,3.067331125,6.1,Yes,,1,,,879.6945,5655738.951,879.1945,5655738.949
757,17 AV SE,Yes,0.50000361,3.06690699,6.1,Yes,,1,,,880.1945,5655738.953,879.6945,5655738.951
758,17 AV SE,Yes,0.500004,3.066531125,6.1,Yes,,1,,,880.6945,5655738.955,880.1945,5655738.953
759,17 AV SE,Yes,0.500004,3.06615735,6.1,Yes,,1,,,881.1945,5655738.957,880.6945,5655738.955
760,17 AV SE,Yes,0.500004,3.06575735,6.1,Yes,,1,,,881.6945,5655738.959,881.1945,5655738.957
761,17 AV SE,Yes,0.50000361,3.065380825,6.1,Yes,,1,,,882.1945,5655738.96,881.6945,5655738.959
762,17 AV SE,Yes,0.500004,3.06498115,6.1,Yes,,1,,,882.6945,5655738.962,882.1945,5655738.96
763,17 AV SE,Yes,0.500004,3.06455738,6.1,Yes,,1,,,883.1945,5655738.964,882.6945,5655738.962
764,17 AV SE,Yes,0.500004,3.06415735,6.1,Yes,,1,,,883.6945,5655738.966,883.1945,5655738.964
765,17 AV SE,Yes,0.500004,3.063781125,6.1,Yes,,1,,,884.1945,5655738.968,883.6945,5655738.966
766,17 AV SE,Yes,0.50000361,3.06340699,6.1,Yes,,1,,,884.6945,5655738.97,884.1945,5655738.968
767,17 AV SE,Yes,0.500004,3.06300735,6.1,Yes,,1,,,885.1945,5655738.972,884.6945,5655738.97
768,17 AV SE,Yes,0.500004,3.062581125,6.1,Yes,,1,,,885.6945,5655738.974,885.1945,5655738.972
